ticker,date,analysis_date,model,market_premium,risk_free_rate,beta,alpha,r_squared,expected_return_capm,market_beta,smb_beta,hml_beta,ff_alpha,ff_r_squared,expected_return_ff,smb_premium,hml_premium,sharpe_ratio
AAPL,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,1.173429591375118,0.13683101499265832,0.6247478939632422,0.16271402557657158,1.0777613412571283,-0.13632974029572897,-0.6007823454646999,0.0819291385329089,0.7185122330475877,0.20412298687654973,-0.05481780355501972,-0.07521900361344092,0.8673579510135683
ABNB,2025-03-14,2025-03-14 13:24:41,fama_french,0.101824941907154,0.029629420407851954,1.5780735699444446,-0.09359687776257358,0.27959944699088224,0.19031666999266014,1.0344075621890498,1.0264970661527977,-0.9273989919209206,-0.01950471318405269,0.35811803199095893,0.1484456239383058,-0.05481780355501972,-0.07521900361344092,0.13692865701037668
ADBE,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,1.2577885429020959,-0.03866312466473824,0.476603504822359,0.17263816438325996,1.079625432494374,-0.01042760652258152,-0.9561839158040607,-0.11299153315815018,0.6067825920200082,0.22417355549016357,-0.05481780355501972,-0.07521900361344092,0.2810474701287985
ADI,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,1.2681952929822238,0.02136183708278029,0.5836201436126782,0.17386243318286299,1.1646635433746961,0.3687753064301956,-0.3052197324157177,0.021148245052787288,0.6049335196318139,0.16442564377263985,-0.05481780355501972,-0.07521900361344092,0.48129308412541083
ADP,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,0.979664697444618,0.028689438224574246,0.571517969281667,0.139919174900712,1.0615870964303062,-0.10944924392245435,0.363343691952813,0.04976749843488759,0.6026692331415384,0.1282260899581188,-0.05481780355501972,-0.07521900361344092,0.5203349354688677
ADSK,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,1.3366077877937683,-0.012257228356086974,0.528604257872078,0.18191060213627272,1.1528125701020908,0.4502338746530732,-0.6784253820244218,-0.0360773724853767,0.58422431009443,0.1866382512744925,-0.05481780355501972,-0.07521900361344092,0.36944323687569974
AEP,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,0.5766782018911927,-0.02840151849992262,0.246002214805904,0.09251111865176563,0.7553936776831661,-0.40475270672194724,0.6817472419793924,-0.0014515777373940364,0.3827111674629088,0.08444283481371609,-0.05481780355501972,-0.07521900361344092,0.15890567173908252
ALGN,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,1.5329812292812361,-0.12348597826704208,0.3639454612918377,0.20501232703911831,1.346346328339739,0.9175910915444679,-0.3813159911718048,-0.09488387481618936,0.40854143300070256,0.16143814228196318,-0.05481780355501972,-0.07521900361344092,0.10481659578339801
AMAT,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,1.6347963241453836,0.09654490604857509,0.5573533929965695,0.21699003794896543,1.439566882965523,0.46913049911026394,-0.7267199042518487,0.0701979337241972,0.6019856069644691,0.22296933886217554,-0.05481780355501972,-0.07521900361344092,0.6179654278309739
AMD,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,1.5596656851146669,0.11250851884842855,0.4025210737722843,0.20815153442468218,1.2519036698983026,0.4104118425857779,-1.365500466491146,0.03323617184661397,0.5248023812579052,0.252159566096725,-0.05481780355501972,-0.07521900361344092,0.5640369630122888
AMGN,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,0.6360957854161451,-0.01932646260344548,0.26844646030144315,0.0995011100609293,0.7305093603408297,-0.2672734617260786,0.32445272318502,-0.011217362526216152,0.29975741136264633,0.1008544264136033,-0.05481780355501972,-0.07521900361344092,0.211790025399275
AMZN,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,1.0808961725228943,0.08274703655062697,0.4113984696552666,0.1518282277291051,0.8526602470058126,0.09767562096551427,-1.1507386833541755,0.0002599148550401308,0.6168592852811372,0.2061811970683452,-0.05481780355501972,-0.07521900361344092,0.583496893197707
ANSS,2025-03-14,2025-03-14 13:24:41,fama_french,0.11764179884946373,0.024669657624011514,1.2685930777596535,-0.05678443725311877,0.5661663537821977,0.17390922929963476,1.1119277811662185,0.15685370859520764,-0.729888199726235,-0.10310764944908586,0.6428820569760954,0.20178192933906547,-0.05481780355501972,-0.07521900361344092,0.2568904014928737
