ticker,date,analysis_date,model,market_premium,risk_free_rate,beta,alpha,r_squared,expected_return_capm,market_beta,smb_beta,hml_beta,ff_alpha,ff_r_squared,expected_return_ff,smb_premium,hml_premium,sharpe_ratio
AAL,2025-03-14,2025-03-14 11:42:19,fama_french,0.11764179884946373,0.024669657624011514,1.3701463422719609,-0.09617712114780558,0.21962501160842673,0.18585613801589804,1.3674323156670567,1.0056115245587955,0.657381962664463,0.018013719105463497,0.32030988485097345,0.08096372163318115,-0.054817873742113686,-0.07521905168114708,0.10416383975090011
AAPL,2025-03-14,2025-03-14 11:42:20,fama_french,0.11764179884946373,0.024669657624011514,1.1734299677161553,0.13683099084184788,0.6247480609031115,0.16271406985000816,1.0777614014580374,-0.13632805695619998,-0.6007817675256849,0.08192925044979465,0.7185119791974981,0.2041228966563921,-0.054817873742113686,-0.07521905168114708,0.86735785221568
ABNB,2025-03-14,2025-03-14 11:42:20,fama_french,0.101824941907154,0.029629420407851954,1.5780735699444455,-0.09359687776257368,0.27959944699088224,0.19031666999266023,1.0344075696449804,1.0264944789421775,-0.9273998708671066,-0.019504992636205087,0.3581178602213646,0.1484458051674854,-0.054817873742113686,-0.07521905168114708,0.1369286570103766
ADBE,2025-03-14,2025-03-14 11:42:20,fama_french,0.11764179884946373,0.024669657624011514,1.2577885429020959,-0.038663124664738355,0.476603504822359,0.17263816438325996,1.0796254190670784,-0.010428069570681289,-0.9561825454604438,-0.11299146668497514,0.6067823351551529,0.22417352291136822,-0.054817873742113686,-0.07521905168114708,0.2810474701287988
ADI,2025-03-14,2025-03-14 11:42:20,fama_french,0.11764179884946373,0.024669657624011514,1.264684994489672,0.0230281760492736,0.569209642958352,0.17344947535370064,1.1600244607791215,0.3655132140289858,-0.3134125846793827,0.02197725930749275,0.5903465947658,0.1646749620862518,-0.054817873742113686,-0.07521905168114708,0.4801360082148
ADP,2025-03-14,2025-03-14 11:42:20,fama_french,0.11764179884946373,0.024669657624011514,0.9796644602515251,0.02868945734018221,0.5715174990525953,0.13991914699688987,1.0615873527606292,-0.10945100379151275,0.3633445127342286,0.04976746577618015,0.6026688754013696,0.12822614506398575,-0.054817873742113686,-0.07521905168114708,0.5203348156228625
ADSK,2025-03-14,2025-03-14 11:42:20,fama_french,0.11764179884946373,0.024669657624011514,1.33660778779377,-0.012257228356087063,0.528604257872078,0.18191060213627291,1.152811546372842,0.4502351498541596,-0.6784288733360162,-0.036077537415708946,0.5842248686643206,0.1866383245602219,-0.054817873742113686,-0.07521905168114708,0.3694432368756999
AEP,2025-03-14,2025-03-14 11:42:20,fama_french,0.11764179884946373,0.024669657624011514,0.57667819396418,-0.02840156110802946,0.24600226157094562,0.0925111177192176,0.7553933171027868,-0.40475026181689994,0.6817458664395377,-0.0014515922574196002,0.3827106591192788,0.08444275747508902,-0.054817873742113686,-0.07521905168114708,0.15890551359970473
AKAM,2025-03-14,2025-03-14 11:42:20,fama_french,0.11764179884946373,0.024669657624011514,0.6842156910530489,-0.042787151565639114,0.2395461496428033,0.10516202232052112,0.6461225193453087,-0.06139179273188272,-0.2439678108791571,-0.06546296242308407,0.25740652334296266,0.12239706799477507,-0.054817873742113686,-0.07521905168114708,0.1263485085856435
ALGN,2025-03-14,2025-03-14 11:42:20,fama_french,0.11764179884946373,0.024669657624011514,1.5329812292812366,-0.1234859782670421,0.3639454612918378,0.20501232703911837,1.3463460609298203,0.917593437589129,-0.38131541514640604,-0.0948836247538136,0.4085416160042552,0.1614378928160479,-0.054817873742113686,-0.07521905168114708,0.10481659578339794
